"","game_id","game_type","week","home_team","away_team","home_score","away_score","result","spread_line","home_win","away_win","tie"
"3140","2011_07_SEA_CLE","REG",7,"CLE","SEA",6,3,-3,-3,1,0,0
"3141","2011_07_ATL_DET","REG",7,"DET","ATL",16,23,7,-4.5,0,1,0
"3142","2011_07_DEN_MIA","REG",7,"MIA","DEN",15,18,3,1,0,1,0
"3143","2011_07_SD_NYJ","REG",7,"NYJ","SD",27,21,-6,1,1,0,0
"3144","2011_07_CHI_TB","REG",7,"TB","CHI",18,24,6,1.5,0,1,0
"3145","2011_07_HOU_TEN","REG",7,"TEN","HOU",7,41,34,-3,0,1,0
"3146","2011_07_PIT_ARI","REG",7,"ARI","PIT",20,32,12,4,0,1,0
"3147","2011_07_KC_OAK","REG",7,"OAK","KC",0,28,28,-3.5,0,1,0
"3148","2011_07_STL_DAL","REG",7,"DAL","STL",34,7,-27,-14,1,0,0
"3149","2011_07_GB_MIN","REG",7,"MIN","GB",27,33,6,10,0,1,0
"3150","2011_07_IND_NO","REG",7,"NO","IND",62,7,-55,-13.5,1,0,0
"3151","2011_07_BAL_JAX","REG",7,"JAX","BAL",12,7,-5,10,1,0,0
"3152","2011_08_ARI_BAL","REG",8,"BAL","ARI",30,27,-3,-12,1,0,0
"3153","2011_08_MIN_CAR","REG",8,"CAR","MIN",21,24,3,-3,0,1,0
"3154","2011_08_JAX_HOU","REG",8,"HOU","JAX",24,14,-10,-10,1,0,0
"3155","2011_08_MIA_NYG","REG",8,"NYG","MIA",20,17,-3,-9.5,1,0,0
"3156","2011_08_NO_STL","REG",8,"STL","NO",31,21,-10,13.5,1,0,0
"3157","2011_08_IND_TEN","REG",8,"TEN","IND",27,10,-17,-9,1,0,0
"3158","2011_08_WAS_BUF","REG",8,"BUF","WAS",23,0,-23,-4,1,0,0
"3159","2011_08_DET_DEN","REG",8,"DEN","DET",10,45,35,3,0,1,0
"3160","2011_08_NE_PIT","REG",8,"PIT","NE",25,17,-8,3,1,0,0
"3161","2011_08_CIN_SEA","REG",8,"SEA","CIN",12,34,22,1,0,1,0
"3162","2011_08_CLE_SF","REG",8,"SF","CLE",20,10,-10,-9,1,0,0
"3163","2011_08_DAL_PHI","REG",8,"PHI","DAL",34,7,-27,-3,1,0,0
"3164","2011_08_SD_KC","REG",8,"KC","SD",23,20,-3,3,1,0,0
"3165","2011_09_NYJ_BUF","REG",9,"BUF","NYJ",11,27,16,-2.5,0,1,0
"3166","2011_09_SEA_DAL","REG",9,"DAL","SEA",23,13,-10,-11,1,0,0
"3167","2011_09_CLE_HOU","REG",9,"HOU","CLE",30,12,-18,-10.5,1,0,0
"3168","2011_09_ATL_IND","REG",9,"IND","ATL",7,31,24,6.5,0,1,0
"3169","2011_09_MIA_KC","REG",9,"KC","MIA",3,31,28,-5,0,1,0
"3170","2011_09_TB_NO","REG",9,"NO","TB",27,16,-11,-9,1,0,0
"3171","2011_09_SF_WAS","REG",9,"WAS","SF",11,19,8,5,0,1,0
"3172","2011_09_DEN_OAK","REG",9,"OAK","DEN",24,38,14,-7,0,1,0
"3173","2011_09_CIN_TEN","REG",9,"TEN","CIN",17,24,7,-1.5,0,1,0
"3174","2011_09_STL_ARI","REG",9,"ARI","STL",19,13,-6,-1,1,0,0
"3175","2011_09_NYG_NE","REG",9,"NE","NYG",20,24,4,-9.5,0,1,0
"3176","2011_09_GB_SD","REG",9,"SD","GB",38,45,7,5.5,0,1,0
"3177","2011_09_BAL_PIT","REG",9,"PIT","BAL",20,23,3,-3.5,0,1,0
"3178","2011_09_CHI_PHI","REG",9,"PHI","CHI",24,30,6,-9,0,1,0
"3179","2011_10_OAK_SD","REG",10,"SD","OAK",17,24,7,-7.5,0,1,0
"3180","2011_10_NO_ATL","REG",10,"ATL","NO",23,26,3,-1,0,1,0
"3181","2011_10_TEN_CAR","REG",10,"CAR","TEN",3,30,27,-3.5,0,1,0
"3182","2011_10_PIT_CIN","REG",10,"CIN","PIT",17,24,7,3.5,0,1,0
"3183","2011_10_STL_CLE","REG",10,"CLE","STL",12,13,1,-2.5,0,1,0
"3184","2011_10_BUF_DAL","REG",10,"DAL","BUF",44,7,-37,-4.5,1,0,0
"3185","2011_10_JAX_IND","REG",10,"IND","JAX",3,17,14,3,0,1,0
"3186","2011_10_DEN_KC","REG",10,"KC","DEN",10,17,7,-3,0,1,0
"3187","2011_10_WAS_MIA","REG",10,"MIA","WAS",20,9,-11,-4,1,0,0
"3188","2011_10_ARI_PHI","REG",10,"PHI","ARI",17,21,4,-13.5,0,1,0
"3189","2011_10_HOU_TB","REG",10,"TB","HOU",9,37,28,3.5,0,1,0
"3190","2011_10_BAL_SEA","REG",10,"SEA","BAL",22,17,-5,7,1,0,0
"3191","2011_10_DET_CHI","REG",10,"CHI","DET",37,13,-24,-2.5,1,0,0
"3192","2011_10_NYG_SF","REG",10,"SF","NYG",27,20,-7,-4,1,0,0
"3193","2011_10_NE_NYJ","REG",10,"NYJ","NE",16,37,21,-2.5,0,1,0
"3194","2011_10_MIN_GB","REG",10,"GB","MIN",45,7,-38,-12.5,1,0,0
"3195","2011_11_NYJ_DEN","REG",11,"DEN","NYJ",17,13,-4,6.5,1,0,0
"3196","2011_11_CIN_BAL","REG",11,"BAL","CIN",31,24,-7,-7,1,0,0
"3197","2011_11_JAX_CLE","REG",11,"CLE","JAX",14,10,-4,-1,1,0,0
"3198","2011_11_CAR_DET","REG",11,"DET","CAR",49,35,-14,-7,1,0,0
"3199","2011_11_TB_GB","REG",11,"GB","TB",35,26,-9,-13.5,1,0,0
"3200","2011_11_BUF_MIA","REG",11,"MIA","BUF",35,8,-27,-3,1,0,0
"3201","2011_11_OAK_MIN","REG",11,"MIN","OAK",21,27,6,-1,0,1,0
"3202","2011_11_DAL_WAS","REG",11,"WAS","DAL",24,27,3,7,0,1,0
"3203","2011_11_ARI_SF","REG",11,"SF","ARI",23,7,-16,-10,1,0,0
"3204","2011_11_SEA_STL","REG",11,"STL","SEA",7,24,17,-3,0,1,0
"3205","2011_11_TEN_ATL","REG",11,"ATL","TEN",23,17,-6,-6,1,0,0
"3206","2011_11_SD_CHI","REG",11,"CHI","SD",31,20,-11,-4.5,1,0,0
"3207","2011_11_PHI_NYG","REG",11,"NYG","PHI",10,17,7,-6,0,1,0
"3208","2011_11_KC_NE","REG",11,"NE","KC",34,3,-31,-17,1,0,0
"3209","2011_12_GB_DET","REG",12,"DET","GB",15,27,12,4,0,1,0
"3210","2011_12_MIA_DAL","REG",12,"DAL","MIA",20,19,-1,-7,1,0,0
"3211","2011_12_SF_BAL","REG",12,"BAL","SF",16,6,-10,-3,1,0,0
"3212","2011_12_MIN_ATL","REG",12,"ATL","MIN",24,14,-10,-10,1,0,0
"3213","2011_12_CLE_CIN","REG",12,"CIN","CLE",23,20,-3,-6.5,1,0,0
"3214","2011_12_CAR_IND","REG",12,"IND","CAR",19,27,8,3.5,0,1,0
"3215","2011_12_HOU_JAX","REG",12,"JAX","HOU",13,20,7,6,0,1,0
"3216","2011_12_BUF_NYJ","REG",12,"NYJ","BUF",28,24,-4,-9.5,1,0,0
"3217","2011_12_ARI_STL","REG",12,"STL","ARI",20,23,3,-1,0,1,0
"3218","2011_12_TB_TEN","REG",12,"TEN","TB",23,17,-6,-3,1,0,0
"3219","2011_12_CHI_OAK","REG",12,"OAK","CHI",25,20,-5,-3,1,0,0
"3220","2011_12_WAS_SEA","REG",12,"SEA","WAS",17,23,6,-3,0,1,0
"3221","2011_12_NE_PHI","REG",12,"PHI","NE",20,38,18,3,0,1,0
"3222","2011_12_DEN_SD","REG",12,"SD","DEN",13,16,3,-4.5,0,1,0
"3223","2011_12_PIT_KC","REG",12,"KC","PIT",9,13,4,10.5,0,1,0
"3224","2011_12_NYG_NO","REG",12,"NO","NYG",49,24,-25,-7,1,0,0
"3225","2011_13_PHI_SEA","REG",13,"SEA","PHI",31,14,-17,3,1,0,0
"3226","2011_13_TEN_BUF","REG",13,"BUF","TEN",17,23,6,-1,0,1,0
"3227","2011_13_KC_CHI","REG",13,"CHI","KC",3,10,7,-9,0,1,0
"3228","2011_13_ATL_HOU","REG",13,"HOU","ATL",17,10,-7,1,1,0,0
"3229","2011_13_OAK_MIA","REG",13,"MIA","OAK",34,14,-20,-3.5,1,0,0
"3230","2011_13_DEN_MIN","REG",13,"MIN","DEN",32,35,3,-1,0,1,0
"3231","2011_13_IND_NE","REG",13,"NE","IND",31,24,-7,-20.5,1,0,0
"3232","2011_13_CIN_PIT","REG",13,"PIT","CIN",35,7,-28,-7,1,0,0
"3233","2011_13_CAR_TB","REG",13,"TB","CAR",19,38,19,1,0,1,0
"3234","2011_13_NYJ_WAS","REG",13,"WAS","NYJ",19,34,15,3,0,1,0
"3235","2011_13_BAL_CLE","REG",13,"CLE","BAL",10,24,14,7,0,1,0
"3236","2011_13_DAL_ARI","REG",13,"ARI","DAL",19,13,-6,4,1,0,0
"3237","2011_13_GB_NYG","REG",13,"NYG","GB",35,38,3,7,0,1,0
"3238","2011_13_STL_SF","REG",13,"SF","STL",26,0,-26,-14,1,0,0
"3239","2011_13_DET_NO","REG",13,"NO","DET",31,17,-14,-9.5,1,0,0
"3240","2011_13_SD_JAX","REG",13,"JAX","SD",14,38,24,3,0,1,0
"3241","2011_14_CLE_PIT","REG",14,"PIT","CLE",14,3,-11,-14,1,0,0
"3242","2011_14_IND_BAL","REG",14,"BAL","IND",24,10,-14,-16.5,1,0,0
"3243","2011_14_ATL_CAR","REG",14,"CAR","ATL",23,31,8,3,0,1,0
"3244","2011_14_HOU_CIN","REG",14,"CIN","HOU",19,20,1,-2.5,0,1,0
"3245","2011_14_MIN_DET","REG",14,"DET","MIN",34,28,-6,-10,1,0,0
"3246","2011_14_TB_JAX","REG",14,"JAX","TB",41,14,-27,3,1,0,0
"3247","2011_14_PHI_MIA","REG",14,"MIA","PHI",10,26,16,-3,0,1,0
"3248","2011_14_KC_NYJ","REG",14,"NYJ","KC",37,10,-27,-10.5,1,0,0
"3249","2011_14_NO_TEN","REG",14,"TEN","NO",17,22,5,3.5,0,1,0
"3250","2011_14_NE_WAS","REG",14,"WAS","NE",27,34,7,7.5,0,1,0
"3251","2011_14_SF_ARI","REG",14,"ARI","SF",21,19,-2,3.5,1,0,0
"3252","2011_14_CHI_DEN","REG",14,"DEN","CHI",13,10,-3,-3.5,1,0,0
"3253","2011_14_OAK_GB","REG",14,"GB","OAK",46,16,-30,-11.5,1,0,0
"3254","2011_14_BUF_SD","REG",14,"SD","BUF",37,10,-27,-7,1,0,0
"3255","2011_14_NYG_DAL","REG",14,"DAL","NYG",34,37,3,-4.5,0,1,0
"3256","2011_14_STL_SEA","REG",14,"SEA","STL",30,13,-17,-9,1,0,0
"3257","2011_15_JAX_ATL","REG",15,"ATL","JAX",41,14,-27,-14,1,0,0
"3258","2011_15_DAL_TB","REG",15,"TB","DAL",15,31,16,7,0,1,0
"3259","2011_15_MIA_BUF","REG",15,"BUF","MIA",23,30,7,1,0,1,0
"3260","2011_15_SEA_CHI","REG",15,"CHI","SEA",14,38,24,-3.5,0,1,0
"3261","2011_15_CAR_HOU","REG",15,"HOU","CAR",13,28,15,-4.5,0,1,0
"3262","2011_15_TEN_IND","REG",15,"IND","TEN",27,13,-14,6.5,1,0,0
"3263","2011_15_GB_KC","REG",15,"KC","GB",19,14,-5,11,1,0,0
"3264","2011_15_NO_MIN","REG",15,"MIN","NO",20,42,22,7,0,1,0
"3265","2011_15_WAS_NYG","REG",15,"NYG","WAS",10,23,13,-5.5,0,1,0
"3266","2011_15_CIN_STL","REG",15,"STL","CIN",13,20,7,7,0,1,0
"3267","2011_15_DET_OAK","REG",15,"OAK","DET",27,28,1,1,0,1,0
"3268","2011_15_CLE_ARI","REG",15,"ARI","CLE",20,17,-3,-6,1,0,0
"3269","2011_15_NE_DEN","REG",15,"DEN","NE",23,41,18,7,0,1,0
"3270","2011_15_NYJ_PHI","REG",15,"PHI","NYJ",45,19,-26,-3,1,0,0
"3271","2011_15_BAL_SD","REG",15,"SD","BAL",34,14,-20,1,1,0,0
"3272","2011_15_PIT_SF","REG",15,"SF","PIT",20,3,-17,-3,1,0,0
"3273","2011_16_HOU_IND","REG",16,"IND","HOU",19,16,-3,7,1,0,0
"3274","2011_16_CLE_BAL","REG",16,"BAL","CLE",20,14,-6,-10.5,1,0,0
"3275","2011_16_DEN_BUF","REG",16,"BUF","DEN",40,14,-26,3,1,0,0
"3276","2011_16_TB_CAR","REG",16,"CAR","TB",48,16,-32,-9,1,0,0
"3277","2011_16_ARI_CIN","REG",16,"CIN","ARI",23,16,-7,-3.5,1,0,0
"3278","2011_16_OAK_KC","REG",16,"KC","OAK",13,16,3,-3,0,1,0
"3279","2011_16_MIA_NE","REG",16,"NE","MIA",27,24,-3,-7.5,1,0,0
"3280","2011_16_NYG_NYJ","REG",16,"NYJ","NYG",14,29,15,-1.5,0,1,0
"3281","2011_16_STL_PIT","REG",16,"PIT","STL",27,0,-27,-10,1,0,0
"3282","2011_16_JAX_TEN","REG",16,"TEN","JAX",23,17,-6,-8.5,1,0,0
"3283","2011_16_MIN_WAS","REG",16,"WAS","MIN",26,33,7,-6,0,1,0
"3284","2011_16_SD_DET","REG",16,"DET","SD",38,10,-28,1,1,0,0
"3285","2011_16_PHI_DAL","REG",16,"DAL","PHI",7,20,13,1.5,0,1,0
"3286","2011_16_SF_SEA","REG",16,"SEA","SF",17,19,2,1.5,0,1,0
"3287","2011_16_CHI_GB","REG",16,"GB","CHI",35,21,-14,-13,1,0,0
"3288","2011_16_ATL_NO","REG",16,"NO","ATL",45,16,-29,-7,1,0,0
"3289","2011_17_DET_GB","REG",17,"GB","DET",45,41,-4,6.5,1,0,0
"3290","2011_17_TEN_HOU","REG",17,"HOU","TEN",22,23,1,1,0,1,0
"3291","2011_17_IND_JAX","REG",17,"JAX","IND",19,13,-6,-3,1,0,0
"3292","2011_17_NYJ_MIA","REG",17,"MIA","NYJ",19,17,-2,-1.5,1,0,0
"3293","2011_17_CHI_MIN","REG",17,"MIN","CHI",13,17,4,-1.5,0,1,0
"3294","2011_17_BUF_NE","REG",17,"NE","BUF",49,21,-28,-10,1,0,0
"3295","2011_17_CAR_NO","REG",17,"NO","CAR",45,17,-28,-7,1,0,0
"3296","2011_17_WAS_PHI","REG",17,"PHI","WAS",34,10,-24,-7,1,0,0
"3297","2011_17_SF_STL","REG",17,"STL","SF",27,34,7,12.5,0,1,0
"3298","2011_17_SEA_ARI","REG",17,"ARI","SEA",23,20,-3,-2.5,1,0,0
"3299","2011_17_TB_ATL","REG",17,"ATL","TB",45,24,-21,-10,1,0,0
"3300","2011_17_BAL_CIN","REG",17,"CIN","BAL",16,24,8,2.5,0,1,0
"3301","2011_17_PIT_CLE","REG",17,"CLE","PIT",9,13,4,7,0,1,0
"3302","2011_17_KC_DEN","REG",17,"DEN","KC",3,7,4,-1,0,1,0
"3303","2011_17_SD_OAK","REG",17,"OAK","SD",26,38,12,-2.5,0,1,0
"3304","2011_17_DAL_NYG","REG",17,"NYG","DAL",31,14,-17,-3,1,0,0
"3305","2012_01_DAL_NYG","REG",1,"NYG","DAL",17,24,7,-3.5,0,1,0
"3306","2012_01_IND_CHI","REG",1,"CHI","IND",41,21,-20,-10,1,0,0
"3307","2012_01_PHI_CLE","REG",1,"CLE","PHI",16,17,1,9,0,1,0
"3308","2012_01_STL_DET","REG",1,"DET","STL",27,23,-4,-9,1,0,0
"3309","2012_01_MIA_HOU","REG",1,"HOU","MIA",30,10,-20,-13,1,0,0
"3310","2012_01_ATL_KC","REG",1,"KC","ATL",24,40,16,1,0,1,0
"3311","2012_01_JAX_MIN","REG",1,"MIN","JAX",26,23,-3,-3.5,1,0,0
"3312","2012_01_WAS_NO","REG",1,"NO","WAS",32,40,8,-9.5,0,1,0
"3313","2012_01_BUF_NYJ","REG",1,"NYJ","BUF",48,28,-20,-3,1,0,0
"3314","2012_01_NE_TEN","REG",1,"TEN","NE",13,34,21,4.5,0,1,0
"3315","2012_01_SEA_ARI","REG",1,"ARI","SEA",20,16,-4,1,1,0,0
"3316","2012_01_SF_GB","REG",1,"GB","SF",22,30,8,-6,0,1,0
"3317","2012_01_CAR_TB","REG",1,"TB","CAR",16,10,-6,3,1,0,0
"3318","2012_01_PIT_DEN","REG",1,"DEN","PIT",31,19,-12,-2.5,1,0,0
"3319","2012_01_CIN_BAL","REG",1,"BAL","CIN",44,13,-31,-7,1,0,0
"3320","2012_01_SD_OAK","REG",1,"OAK","SD",14,22,8,-1,0,1,0
"3321","2012_02_CHI_GB","REG",2,"GB","CHI",23,10,-13,-5,1,0,0
"3322","2012_02_KC_BUF","REG",2,"BUF","KC",35,17,-18,-3,1,0,0
"3323","2012_02_NO_CAR","REG",2,"CAR","NO",35,27,-8,3,1,0,0
"3324","2012_02_CLE_CIN","REG",2,"CIN","CLE",34,27,-7,-7,1,0,0
"3325","2012_02_MIN_IND","REG",2,"IND","MIN",23,20,-3,3,1,0,0
"3326","2012_02_HOU_JAX","REG",2,"JAX","HOU",7,27,20,6.5,0,1,0
"3327","2012_02_OAK_MIA","REG",2,"MIA","OAK",35,13,-22,1,1,0,0
"3328","2012_02_ARI_NE","REG",2,"NE","ARI",18,20,2,-13,0,1,0
"3329","2012_02_TB_NYG","REG",2,"NYG","TB",41,34,-7,-9,1,0,0
"3330","2012_02_BAL_PHI","REG",2,"PHI","BAL",24,23,-1,-3,1,0,0
"3331","2012_02_DAL_SEA","REG",2,"SEA","DAL",27,7,-20,3,1,0,0
"3332","2012_02_WAS_STL","REG",2,"STL","WAS",31,28,-3,3.5,1,0,0
"3333","2012_02_NYJ_PIT","REG",2,"PIT","NYJ",27,10,-17,-4.5,1,0,0
"3334","2012_02_TEN_SD","REG",2,"SD","TEN",38,10,-28,-6.5,1,0,0
"3335","2012_02_DET_SF","REG",2,"SF","DET",27,19,-8,-7,1,0,0
"3336","2012_02_DEN_ATL","REG",2,"ATL","DEN",27,21,-6,-3,1,0,0
"3337","2012_03_NYG_CAR","REG",3,"CAR","NYG",7,36,29,-2.5,0,1,0
"3338","2012_03_STL_CHI","REG",3,"CHI","STL",23,6,-17,-7,1,0,0
"3339","2012_03_BUF_CLE","REG",3,"CLE","BUF",14,24,10,2.5,0,1,0
"3340","2012_03_TB_DAL","REG",3,"DAL","TB",16,10,-6,-7,1,0,0
"3341","2012_03_JAX_IND","REG",3,"IND","JAX",17,22,5,-3,0,1,0
"3342","2012_03_NYJ_MIA","REG",3,"MIA","NYJ",20,23,3,2.5,0,1,0
"3343","2012_03_SF_MIN","REG",3,"MIN","SF",24,13,-11,6.5,1,0,0
"3344","2012_03_KC_NO","REG",3,"NO","KC",24,27,3,-9,0,1,0
"3345","2012_03_DET_TEN","REG",3,"TEN","DET",44,41,-3,3.5,1,0,0
"3346","2012_03_CIN_WAS","REG",3,"WAS","CIN",31,38,7,-3,0,1,0
"3347","2012_03_PHI_ARI","REG",3,"ARI","PHI",27,6,-21,3,1,0,0
"3348","2012_03_ATL_SD","REG",3,"SD","ATL",3,27,24,-3,0,1,0
"3349","2012_03_HOU_DEN","REG",3,"DEN","HOU",25,31,6,1,0,1,0
"3350","2012_03_PIT_OAK","REG",3,"OAK","PIT",34,31,-3,3.5,1,0,0
"3351","2012_03_NE_BAL","REG",3,"BAL","NE",31,30,-1,-2.5,1,0,0
"3352","2012_03_GB_SEA","REG",3,"SEA","GB",14,12,-2,3,1,0,0
"3353","2012_04_CLE_BAL","REG",4,"BAL","CLE",23,16,-7,-11.5,1,0,0
"3354","2012_04_CAR_ATL","REG",4,"ATL","CAR",30,28,-2,-7,1,0,0
"3355","2012_04_NE_BUF","REG",4,"BUF","NE",28,52,24,3.5,0,1,0
"3356","2012_04_MIN_DET","REG",4,"DET","MIN",13,20,7,-3.5,0,1,0
"3357","2012_04_TEN_HOU","REG",4,"HOU","TEN",38,14,-24,-13,1,0,0
"3358","2012_04_SD_KC","REG",4,"KC","SD",20,37,17,2.5,0,1,0
"3359","2012_04_SF_NYJ","REG",4,"NYJ","SF",0,34,34,3.5,0,1,0
"3360","2012_04_SEA_STL","REG",4,"STL","SEA",19,13,-6,2,1,0,0
"3361","2012_04_MIA_ARI","REG",4,"ARI","MIA",24,21,-3,-4,1,0,0
"3362","2012_04_OAK_DEN","REG",4,"DEN","OAK",37,6,-31,-6.5,1,0,0
"3363","2012_04_CIN_JAX","REG",4,"JAX","CIN",10,27,17,-1,0,1,0
"3364","2012_04_NO_GB","REG",4,"GB","NO",28,27,-1,-7.5,1,0,0
"3365","2012_04_WAS_TB","REG",4,"TB","WAS",22,24,2,-1.5,0,1,0
"3366","2012_04_NYG_PHI","REG",4,"PHI","NYG",19,17,-2,-1.5,1,0,0
"3367","2012_04_CHI_DAL","REG",4,"DAL","CHI",18,34,16,-3,0,1,0
"3368","2012_05_ARI_STL","REG",5,"STL","ARI",17,3,-14,1,1,0,0
"3369","2012_05_MIA_CIN","REG",5,"CIN","MIA",13,17,4,-3,0,1,0
"3370","2012_05_GB_IND","REG",5,"IND","GB",30,27,-3,6.5,1,0,0
"3371","2012_05_BAL_KC","REG",5,"KC","BAL",6,9,3,6,0,1,0
"3372","2012_05_CLE_NYG","REG",5,"NYG","CLE",41,27,-14,-7.5,1,0,0
"3373","2012_05_PHI_PIT","REG",5,"PIT","PHI",16,14,-2,-4,1,0,0
"3374","2012_05_ATL_WAS","REG",5,"WAS","ATL",17,24,7,3,0,1,0
"3375","2012_05_SEA_CAR","REG",5,"CAR","SEA",12,16,4,-1,0,1,0
"3376","2012_05_CHI_JAX","REG",5,"JAX","CHI",3,41,38,6,0,1,0
"3377","2012_05_TEN_MIN","REG",5,"MIN","TEN",30,7,-23,-6,1,0,0
"3378","2012_05_DEN_NE","REG",5,"NE","DEN",31,21,-10,-6,1,0,0
"3379","2012_05_BUF_SF","REG",5,"SF","BUF",45,3,-42,-10,1,0,0
"3380","2012_05_SD_NO","REG",5,"NO","SD",31,24,-7,-3.5,1,0,0
"3381","2012_05_HOU_NYJ","REG",5,"NYJ","HOU",17,23,6,9.5,0,1,0
"3382","2012_06_PIT_TEN","REG",6,"TEN","PIT",26,23,-3,5.5,1,0,0
"3383","2012_06_OAK_ATL","REG",6,"ATL","OAK",23,20,-3,-10,1,0,0
"3384","2012_06_DAL_BAL","REG",6,"BAL","DAL",31,29,-2,-3,1,0,0
"3385","2012_06_CIN_CLE","REG",6,"CLE","CIN",34,24,-10,1,1,0,0
"3386","2012_06_STL_MIA","REG",6,"MIA","STL",17,14,-3,-5.5,1,0,0
"3387","2012_06_IND_NYJ","REG",6,"NYJ","IND",35,9,-26,-3.5,1,0,0
"3388","2012_06_DET_PHI","REG",6,"PHI","DET",23,26,3,-3.5,0,1,0
"3389","2012_06_KC_TB","REG",6,"TB","KC",38,10,-28,-5,1,0,0
"3390","2012_06_BUF_ARI","REG",6,"ARI","BUF",16,19,3,-5,0,1,0
"3391","2012_06_NE_SEA","REG",6,"SEA","NE",24,23,-1,3.5,1,0,0
"3392","2012_06_NYG_SF","REG",6,"SF","NYG",3,26,23,-7,0,1,0
"3393","2012_06_MIN_WAS","REG",6,"WAS","MIN",38,26,-12,1.5,1,0,0
"3394","2012_06_GB_HOU","REG",6,"HOU","GB",24,42,18,-4,0,1,0
"3395","2012_06_DEN_SD","REG",6,"SD","DEN",24,35,11,-1,0,1,0
"3396","2012_07_SEA_SF","REG",7,"SF","SEA",13,6,-7,-7.5,1,0,0
"3397","2012_07_TEN_BUF","REG",7,"BUF","TEN",34,35,1,-4,0,1,0
"3398","2012_07_DAL_CAR","REG",7,"CAR","DAL",14,19,5,2.5,0,1,0
"3399","2012_07_BAL_HOU","REG",7,"HOU","BAL",43,13,-30,-6.5,1,0,0
"3400","2012_07_CLE_IND","REG",7,"IND","CLE",17,13,-4,-1,1,0,0
"3401","2012_07_ARI_MIN","REG",7,"MIN","ARI",21,14,-7,-7,1,0,0
"3402","2012_07_WAS_NYG","REG",7,"NYG","WAS",27,23,-4,-6.5,1,0,0
"3403","2012_07_GB_STL","REG",7,"STL","GB",20,30,10,4,0,1,0
"3404","2012_07_NO_TB","REG",7,"TB","NO",28,35,7,1,0,1,0
"3405","2012_07_NYJ_NE","REG",7,"NE","NYJ",29,26,-3,-11,1,0,0
"3406","2012_07_JAX_OAK","REG",7,"OAK","JAX",26,23,-3,-6,1,0,0
"3407","2012_07_PIT_CIN","REG",7,"CIN","PIT",17,24,7,1,0,1,0
"3408","2012_07_DET_CHI","REG",7,"CHI","DET",13,7,-6,-6.5,1,0,0
"3409","2012_08_TB_MIN","REG",8,"MIN","TB",17,36,19,-5,0,1,0
"3410","2012_08_CAR_CHI","REG",8,"CHI","CAR",23,22,-1,-7,1,0,0
"3411","2012_08_SD_CLE","REG",8,"CLE","SD",7,6,-1,2.5,1,0,0
"3412","2012_08_SEA_DET","REG",8,"DET","SEA",28,24,-4,-3,1,0,0
"3413","2012_08_JAX_GB","REG",8,"GB","JAX",24,15,-9,-15,1,0,0
"3414","2012_08_MIA_NYJ","REG",8,"NYJ","MIA",9,30,21,-1,0,1,0
"3415","2012_08_ATL_PHI","REG",8,"PHI","ATL",17,30,13,-1.5,0,1,0
"3416","2012_08_WAS_PIT","REG",8,"PIT","WAS",27,12,-15,-4.5,1,0,0
"3417","2012_08_NE_STL","REG",8,"STL","NE",7,45,38,7.5,0,1,0
"3418","2012_08_IND_TEN","REG",8,"TEN","IND",13,19,6,-3.5,0,1,0
"3419","2012_08_OAK_KC","REG",8,"KC","OAK",16,26,10,-1,0,1,0
"3420","2012_08_NYG_DAL","REG",8,"DAL","NYG",24,29,5,1.5,0,1,0
"3421","2012_08_NO_DEN","REG",8,"DEN","NO",34,14,-20,-6,1,0,0
"3422","2012_08_SF_ARI","REG",8,"ARI","SF",3,24,21,7,0,1,0
"3423","2012_09_KC_SD","REG",9,"SD","KC",31,13,-18,-7.5,1,0,0
"3424","2012_09_DEN_CIN","REG",9,"CIN","DEN",23,31,8,5,0,1,0
"3425","2012_09_BAL_CLE","REG",9,"CLE","BAL",15,25,10,3.5,0,1,0
"3426","2012_09_ARI_GB","REG",9,"GB","ARI",31,17,-14,-10.5,1,0,0
"3427","2012_09_BUF_HOU","REG",9,"HOU","BUF",21,9,-12,-11,1,0,0
"3428","2012_09_MIA_IND","REG",9,"IND","MIA",23,20,-3,2.5,1,0,0
"3429","2012_09_DET_JAX","REG",9,"JAX","DET",14,31,17,6,0,1,0
"3430","2012_09_CHI_TEN","REG",9,"TEN","CHI",20,51,31,4.5,0,1,0
"3431","2012_09_CAR_WAS","REG",9,"WAS","CAR",13,21,8,-3,0,1,0
"3432","2012_09_TB_OAK","REG",9,"OAK","TB",32,42,10,-1,0,1,0
"3433","2012_09_MIN_SEA","REG",9,"SEA","MIN",30,20,-10,-4.5,1,0,0
"3434","2012_09_PIT_NYG","REG",9,"NYG","PIT",20,24,4,-3.5,0,1,0
"3435","2012_09_DAL_ATL","REG",9,"ATL","DAL",19,13,-6,-4,1,0,0
"3436","2012_09_PHI_NO","REG",9,"NO","PHI",28,13,-15,-2.5,1,0,0
"3437","2012_10_IND_JAX","REG",10,"JAX","IND",10,27,17,3,0,1,0
"3438","2012_10_OAK_BAL","REG",10,"BAL","OAK",55,20,-35,-9.5,1,0,0
"3439","2012_10_DEN_CAR","REG",10,"CAR","DEN",14,36,22,3.5,0,1,0
"3440","2012_10_NYG_CIN","REG",10,"CIN","NYG",31,13,-18,3.5,1,0,0
"3441","2012_10_TEN_MIA","REG",10,"MIA","TEN",3,37,34,-6.5,0,1,0
"3442","2012_10_DET_MIN","REG",10,"MIN","DET",34,24,-10,3,1,0,0
"3443","2012_10_BUF_NE","REG",10,"NE","BUF",37,31,-6,-13.5,1,0,0
